age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31, Private,234184, 7th-8th,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,48,0,40, Philippines, <=50K
56, Self-emp-inc,221263, Bachelors,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,4587,-1,70, United-States, <=50K
42, Private,176474, Some-college,13, Married-civ-spouse, Sales, Other-relative, White, Female,8,0,38, United-States, <=50K
23, Private,238796, Some-college,5, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,-115,2,40, United-States, <=50K
66, Private,486826, Bachelors,13, Widowed, Other-service, Unmarried, White, Male,46,-3,40, United-States, >50K
20, Federal-gov,179685, 7th-8th,8, Never-married, Other-service, Husband, White, Female,-58,-3,31, United-States, >50K
40, Private,29484, HS-grad,6, Never-married, Exec-managerial, Husband, White, Male,-9,2,40, United-States, <=50K
15, Private,115902, HS-grad,12, Married-civ-spouse, ?, Not-in-family, White, Female,46,3,40, United-States, <=50K
37, Private,111238, HS-grad,8, Never-married, Adm-clerical, Husband, White, Male,0,-1,23, United-States, <=50K
39, Private,218269, 7th-8th,4, Separated, Protective-serv, Own-child, White, Male,-13,3,40, United-States, <=50K
36, ?,149492, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, Black, Male,10,2,30, United-States, <=50K
59, Without-pay,365660, Bachelors,10, Separated, Sales, Husband, Black, Male,62,7,40, United-States, <=50K
36, Private,192647, Some-college,8, Widowed, Transport-moving, Not-in-family, White, Female,32,3,60, United-States, <=50K
65, Self-emp-inc,321515, HS-grad,3, Never-married, Exec-managerial, Husband, White, Male,-2,0,39, United-States, <=50K
47, Private,118163, 7th-8th,10, Never-married, Exec-managerial, Husband, White, Male,-45,5,20, United-States, <=50K
79, Private,209340, Assoc-acdm,10, Never-married, Adm-clerical, Not-in-family, White, Male,-8,0,25, United-States, <=50K
65, Federal-gov,515433, 12th,12, Married-civ-spouse, Other-service, Wife, White, Male,60,0,40, United-States, <=50K
36, Private,143581, Bachelors,8, Never-married, Sales, Husband, White, Male,-16,3,40, Hong, >50K
58, Local-gov,165074, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,61,1,39, United-States, <=50K
40, Federal-gov,292212, Some-college,8, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,-41,1,40, United-States, <=50K
20, Federal-gov,177769, Bachelors,9, Never-married, Sales, Wife, Black, Male,7,1,40, United-States, <=50K
51, Private,133125, HS-grad,8, Married-civ-spouse, Exec-managerial, Own-child, White, Male,-21,0,40, United-States, <=50K
42, Self-emp-not-inc,194901, Bachelors,10, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-44,2,40, United-States, <=50K
51, Self-emp-not-inc,213967, Assoc-acdm,9, Divorced, Exec-managerial, Unmarried, White, Female,40,-2,40, United-States, >50K
36, ?,139015, Some-college,9, Never-married, Armed-Forces, Wife, White, Female,102,0,39, Philippines, <=50K
44, Self-emp-not-inc,293851, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15544,0,2, United-States, >50K
60, Federal-gov,105378, 11th,4, Married-AF-spouse, Prof-specialty, Husband, Black, Male,8461,1,18, United-States, <=50K
34, Private,223190, 9th,13, Married-spouse-absent, ?, Own-child, White, Female,58,1,8, United-States, <=50K
33, Private,113867, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,-65,5,40, United-States, <=50K
20, Self-emp-not-inc,140988, HS-grad,4, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,13789,5,40, United-States, <=50K
20, Without-pay,277381, Assoc-acdm,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,-40,3,40, United-States, <=50K
21, Self-emp-inc,203439, Bachelors,9, Never-married, Transport-moving, Wife, White, Male,1730,0,39, United-States, <=50K
56, Private,555407, Bachelors,9, Never-married, Handlers-cleaners, Husband, White, Female,3,0,40, Mexico, >50K
35, Private,381111, Bachelors,12, Divorced, Adm-clerical, Not-in-family, White, Male,83,-1,40, United-States, <=50K
52, Private,208937, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,-14,0,49, United-States, <=50K
43, Private,334995, Some-college,2, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,-35,1,60, United-States, >50K
33, Private,31846, Some-college,8, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,6716,-3,40, United-States, >50K
20, Private,174542, 11th,9, Divorced, Tech-support, Unmarried, White, Female,4434,0,40, United-States, <=50K
18, Self-emp-inc,317085, HS-grad,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,66,-3,40, United-States, >50K
33, Private,367536, Some-college,13, Married-civ-spouse, Transport-moving, Own-child, White, Male,18,6,40, England, <=50K
17, State-gov,50055, Prof-school,12, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,14,-5,40, United-States, <=50K
48, Private,91512, Doctorate,4, Never-married, Prof-specialty, Husband, White, Female,-52,1,59, United-States, >50K
44, Private,194247, 5th-6th,9, Married-civ-spouse, Other-service, Husband, Other, Male,-56,3,39, Peru, >50K
35, Private,123647, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,-2,3,39, United-States, <=50K
25, Private,79276, Bachelors,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,-32,0,43, United-States, <=50K
49, Self-emp-not-inc,95113, HS-grad,14, Never-married, Handlers-cleaners, Wife, White, Male,-8,2,40, United-States, <=50K
30, Private,249034, Bachelors,8, Married-civ-spouse, Sales, Not-in-family, Black, Female,7188,2,39, United-States, <=50K
36, Private,238323, Some-college,12, Married-civ-spouse, Sales, Own-child, White, Male,41,2,40, United-States, >50K
36, Private,210686, Bachelors,4, Married-civ-spouse, Craft-repair, Husband, White, Male,-94,0,39, United-States, <=50K
20, Private,755385, Masters,10, Separated, Craft-repair, Husband, White, Female,83,1,46, United-States, >50K
59, Private,321977, Bachelors,11, Divorced, Other-service, Husband, White, Female,2648,0,40, United-States, <=50K
59, Private,314797, HS-grad,12, Never-married, Prof-specialty, Other-relative, White, Male,46,3,58, United-States, <=50K
20, Private,33720, 5th-6th,11, Divorced, Transport-moving, Husband, White, Male,-42,2,50, United-States, <=50K
53, Private,129504, Bachelors,12, Married-civ-spouse, Other-service, Husband, Black, Male,13,0,52, United-States, <=50K
34, Private,199428, HS-grad,9, Divorced, ?, Husband, White, Female,-19,0,39, United-States, >50K
44, Private,186303, Bachelors,8, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,-30,0,40, United-States, <=50K
21, Federal-gov,183482, 7th-8th,15, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,-10,1,61, United-States, <=50K
37, Private,296905, Bachelors,11, Divorced, Adm-clerical, Not-in-family, White, Male,-34,4,40, United-States, >50K
40, Private,218349, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,-3,5,39, United-States, <=50K
39, ?,206469, 9th,9, Married-civ-spouse, Other-service, Husband, White, Male,13,2,39, United-States, <=50K
21, Private,34868, Assoc-voc,9, Divorced, Prof-specialty, Own-child, White, Male,-63,5,44, United-States, <=50K
17, Local-gov,272467, 1st-4th,10, Married-civ-spouse, Prof-specialty, Own-child, White, Male,85,2,40, United-States, <=50K
62, Private,180577, HS-grad,14, Separated, Protective-serv, Wife, White, Male,-2,5,43, United-States, <=50K
25, ?,315632, Some-college,13, Never-married, Other-service, Wife, White, Female,1624,3,40, United-States, <=50K
31, Private,265452, Bachelors,8, Never-married, Exec-managerial, Unmarried, Black, Male,-48,1,63, United-States, <=50K
17, Private,90910, 5th-6th,11, Married-civ-spouse, Sales, Not-in-family, White, Male,-76,0,13, United-States, >50K
18, Self-emp-not-inc,248917, 1st-4th,9, Married-civ-spouse, Sales, Wife, Other, Female,6,0,40, United-States, <=50K
30, Private,228505, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,-35,3,40, United-States, <=50K
63, Private,234776, Assoc-acdm,10, Never-married, Handlers-cleaners, Own-child, White, Male,-69,2,40, Ireland, <=50K
33, Private,177448, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,-84,2,39, United-States, <=50K
38, Private,207105, Some-college,8, Separated, Protective-serv, Husband, White, Female,-70,1704,40, United-States, <=50K
43, Private,207721, 12th,9, Divorced, Craft-repair, Not-in-family, White, Female,36,3,58, United-States, <=50K
44, Private,193136, Some-college,9, Widowed, Adm-clerical, Unmarried, White, Male,-68,4,40, Haiti, <=50K
60, Private,169386, 11th,3, Never-married, ?, Husband, White, Male,-36,3,60, Philippines, <=50K
46, Local-gov,194785, Bachelors,12, Never-married, Craft-repair, Unmarried, White, Female,81,0,64, United-States, >50K
53, Private,220717, Bachelors,8, Never-married, Protective-serv, Husband, White, Male,48,1,22, United-States, <=50K
52, Private,144801, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,13,0,46, United-States, <=50K
39, Private,307759, Some-college,3, Never-married, Adm-clerical, Other-relative, White, Male,3441,0,36, United-States, <=50K
21, Private,111460, Masters,9, Married-civ-spouse, Other-service, Wife, White, Male,-41,-2,40, United-States, >50K
25, Private,222830, Some-college,12, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,-139,-3,40, United-States, <=50K
41, Private,110173, Some-college,8, Married-civ-spouse, Craft-repair, Own-child, White, Female,-87,1997,37, United-States, >50K
38, Federal-gov,168019, Some-college,8, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-73,5,37, United-States, <=50K
29, Never-worked,202970, HS-grad,13, Separated, Transport-moving, Husband, White, Male,-14,-4,53, United-States, >50K
58, Federal-gov,314345, 7th-8th,3, Divorced, Sales, Husband, White, Male,13953,1,40, United-States, >50K
41, Private,205467, Some-college,13, Married-civ-spouse, Sales, Husband, White, Female,90,2,35, Portugal, <=50K
27, Local-gov,43697, HS-grad,10, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,-20,4,57, United-States, >50K
56, Private,142488, HS-grad,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,-118,1,50, United-States, >50K
42, Private,183586, Bachelors,9, Never-married, Craft-repair, Unmarried, White, Male,48,7,65, United-States, <=50K
17, Local-gov,235364, 11th,9, Divorced, Adm-clerical, Not-in-family, White, Male,7741,4,39, United-States, <=50K
15, Private,199288, Some-college,8, Married-civ-spouse, Sales, Husband, White, Male,49,-1,40, United-States, <=50K
24, Private,148446, HS-grad,10, Divorced, ?, Own-child, Black, Female,36,1861,40, United-States, <=50K
44, Private,212123, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,-30,6,44, United-States, >50K
56, Self-emp-not-inc,220702, Assoc-acdm,8, Never-married, Sales, Not-in-family, White, Female,-56,1923,40, United-States, <=50K
54, ?,188214, Doctorate,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,-15,3,66, United-States, <=50K
21, Local-gov,182621, 10th,12, Never-married, Prof-specialty, Own-child, White, Female,-63,0,43, United-States, <=50K
16, Private,45696, HS-grad,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,78,5,36, United-States, <=50K
57, Private,120591, Some-college,12, Widowed, ?, Unmarried, White, Male,-4,0,40, United-States, >50K
57, Self-emp-not-inc,198019, Assoc-acdm,14, Widowed, Machine-op-inspct, Not-in-family, White, Female,-11,1,39, United-States, <=50K
23, Local-gov,153056, Some-college,3, Married-civ-spouse, Craft-repair, Husband, White, Female,40,5,40, United-States, <=50K
53, Local-gov,467571, Doctorate,9, Never-married, Craft-repair, Unmarried, White, Male,-9,4,16, United-States, <=50K
21, Self-emp-not-inc,278584, 5th-6th,13, Divorced, Other-service, Husband, White, Female,41,3,21, United-States, <=50K
54, Private,374699, HS-grad,10, Widowed, Handlers-cleaners, Husband, White, Female,4184,0,36, United-States, <=50K
29, Private,162126, Assoc-voc,9, Never-married, Protective-serv, Husband, White, Male,20,3,39, United-States, <=50K
41, Private,43259, Masters,12, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,-45,4,40, United-States, >50K
39, ?,174379, HS-grad,1, Married-civ-spouse, ?, Not-in-family, White, Female,-109,3,39, United-States, <=50K
45, Private,257030, Preschool,13, Separated, Tech-support, Not-in-family, White, Female,-55,3,39, United-States, >50K
49, Private,199533, HS-grad,12, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,-31,-1,40, United-States, >50K
64, Private,237879, Bachelors,13, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,11,6,19, United-States, <=50K
36, Private,174431, Some-college,13, Divorced, Machine-op-inspct, Not-in-family, Black, Female,-15,0,40, United-States, >50K
42, Private,129889, Some-college,13, Married-civ-spouse, Craft-repair, Other-relative, White, Male,-21,0,40, United-States, <=50K
57, Private,191171, Bachelors,9, Never-married, ?, Unmarried, White, Female,29,1,61, United-States, <=50K
30, Private,220529, Bachelors,11, Separated, Craft-repair, Not-in-family, White, Female,94,1,39, United-States, <=50K
56, Private,116080, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,46,1,39, United-States, <=50K
43, Private,339104, HS-grad,10, Never-married, Sales, Husband, White, Female,-34,6,50, United-States, <=50K
18, Local-gov,417516, Some-college,8, Separated, Tech-support, Not-in-family, White, Female,27,3,37, United-States, <=50K
36, Private,196469, Assoc-voc,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,85,3,40, United-States, >50K
31, Self-emp-not-inc,136900, Some-college,9, Never-married, Machine-op-inspct, Husband, White, Female,-32,1,35, United-States, <=50K
53, Private,268981, Masters,9, Married-spouse-absent, Prof-specialty, Husband, White, Male,31,0,42, United-States, <=50K
52, Never-worked,467994, Some-college,14, Never-married, Priv-house-serv, Husband, White, Male,80,-1,30, United-States, <=50K
61, Private,221890, HS-grad,6, Married-civ-spouse, Adm-clerical, Husband, White, Female,4144,4,34, Laos, <=50K
55, Self-emp-inc,80194, Some-college,3, Married-civ-spouse, Sales, Not-in-family, White, Male,65,0,40, United-States, <=50K
48, Private,196166, HS-grad,9, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,131,-1,39, United-States, >50K
29, Self-emp-inc,305664, Assoc-voc,9, Never-married, Craft-repair, Husband, White, Male,-37,2,40, United-States, <=50K
33, Private,216155, Some-college,12, Never-married, Exec-managerial, Husband, Black, Male,42,4,40, United-States, <=50K
47, Private,182459, Bachelors,9, Never-married, Prof-specialty, Wife, White, Male,94,4,40, United-States, >50K
24, Private,183088, Doctorate,8, Widowed, Craft-repair, Not-in-family, White, Male,-50,-1,39, United-States, <=50K
40, Private,160894, HS-grad,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,13,0,64, United-States, <=50K
30, ?,226684, Assoc-voc,9, Never-married, Craft-repair, Not-in-family, White, Male,-72,5,40, United-States, <=50K
20, State-gov,252108, HS-grad,9, Married-civ-spouse, Other-service, Own-child, White, Male,38,4,42, United-States, >50K
52, ?,181989, Bachelors,10, Never-married, ?, Not-in-family, White, Male,-36,2,40, United-States, <=50K
53, Local-gov,223723, Assoc-acdm,9, Never-married, Transport-moving, Own-child, White, Female,5299,0,65, United-States, >50K
15, Private,211184, 9th,13, Never-married, Farming-fishing, Own-child, Black, Male,50,0,18, United-States, <=50K
21, Private,171751, Some-college,9, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,7303,0,40, United-States, >50K
32, Self-emp-not-inc,162547, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,-68,0,53, United-States, >50K
40, Private,119201, HS-grad,5, Married-civ-spouse, Other-service, Not-in-family, White, Male,-12,0,79, United-States, <=50K
17, Private,221990, 10th,5, Widowed, Prof-specialty, Husband, White, Female,58,2,45, United-States, >50K
19, Federal-gov,204263, Bachelors,9, Divorced, Prof-specialty, Husband, White, Male,-54,3,40, United-States, <=50K
24, Federal-gov,38688, HS-grad,8, Married-spouse-absent, Sales, Husband, White, Female,-28,2,44, United-States, >50K
44, Private,124206, 7th-8th,12, Never-married, Exec-managerial, Not-in-family, White, Female,62,0,40, United-States, >50K
54, Private,350325, Bachelors,9, Married-civ-spouse, Protective-serv, Unmarried, White, Female,-16,-1,56, Portugal, <=50K
21, Self-emp-inc,131503, Some-college,12, Never-married, Adm-clerical, Husband, Other, Male,19,5,39, United-States, <=50K
